transaction_id,customer_id,transaction_datetime,amount,transaction_type,merchant_name,category,fraud_flag
16773,5079,2023-10-10 20:11:24,28.18,Purchase,Best Buy,Dining,no_fraud
16774,8829,2023-10-10 20:21:56,30.52,Purchase,Hulu,Healthcare,no_fraud
16775,2798,2023-10-10 20:29:59,13.74,Purchase,Dental Office,Healthcare,no_fraud
16776,3863,2023-10-10 20:47:31,19.37,Purchase,Hardware Store,Transportation,no_fraud
16777,8055,2023-10-10 20:54:53,25.99,Purchase,Amazon,Home,no_fraud
16778,2023,2023-10-10 21:05:38,7.68,Purchase,Sporting Goods,Home,no_fraud
16779,6489,2023-10-10 21:10:35,9.07,Purchase,Walmart,Entertainment,no_fraud
16780,6134,2023-10-10 21:11:43,300.0,Withdrawal,N/A,Withdrawal,no_fraud
16781,3246,2023-10-10 21:14:15,81.46,Deposit,N/A,Deposit,no_fraud
16782,776,2023-10-10 21:43:11,16.16,Purchase,Geico,Transportation,no_fraud
16783,836,2023-10-10 22:39:48,25.4,Purchase,HBO Max,Education,no_fraud
16784,6801,2023-10-10 23:00:49,10.98,Purchase,Best Buy,Dining,no_fraud
16785,2106,2023-10-11 00:19:42,17.45,Purchase,Enterprise,Groceries,no_fraud
16786,5544,2023-10-11 00:23:55,19.9,Purchase,Furniture Store,Healthcare,no_fraud
16787,9433,2023-10-11 00:29:53,25.06,Purchase,Enterprise,Healthcare,fraud
16788,1577,2023-10-11 00:30:03,21.86,Purchase,Geico,Education,no_fraud
16789,3767,2023-10-11 01:00:49,21.52,Purchase,Amazon Prime,Shopping,no_fraud
16790,6839,2023-10-11 01:08:14,14.02,Purchase,Exxon,Home,no_fraud
16791,3528,2023-10-11 01:51:48,37.54,Purchase,Local Restaurant,Shopping,no_fraud
16792,2613,2023-10-11 02:19:40,15.92,Purchase,Hardware Store,Entertainment,no_fraud
16793,3380,2023-10-11 03:34:06,34.4,Purchase,Apple,Education,no_fraud
16794,4,2023-10-11 03:48:36,193.59,Deposit,N/A,Deposit,no_fraud
16795,1067,2023-10-11 03:48:51,10.59,Purchase,Uber,Dining,no_fraud
16796,7768,2023-10-11 03:52:06,22.07,Purchase,Chevron,Education,no_fraud
16797,1623,2023-10-11 04:17:50,13.78,Purchase,Spotify,Healthcare,no_fraud
16798,8051,2023-10-11 04:26:16,24.07,Purchase,Grocery Store,Home,no_fraud
16799,5741,2023-10-11 04:40:03,30.14,Purchase,Gym,Groceries,no_fraud
16800,7115,2023-10-11 05:15:02,19.43,Purchase,Best Buy,Travel,no_fraud
16801,5145,2023-10-11 06:04:51,26.96,Purchase,Enterprise,Travel,no_fraud
16802,4849,2023-10-11 07:19:00,25.32,Purchase,Chevron,Groceries,no_fraud
16803,1762,2023-10-11 07:26:40,1454.15,Deposit,N/A,Deposit,no_fraud
16804,7794,2023-10-11 07:31:21,12.59,Purchase,Google,Transportation,no_fraud
16805,7327,2023-10-11 07:33:02,64.32,Purchase,Hulu,Healthcare,no_fraud
16806,587,2023-10-11 07:36:39,8.2,Purchase,Chipotle,Groceries,no_fraud
16807,2453,2023-10-11 07:44:29,18.24,Purchase,Starbucks,Entertainment,no_fraud
16808,9872,2023-10-11 07:54:29,12.84,Purchase,Dunkin',Shopping,no_fraud
16809,7362,2023-10-11 08:03:05,10.87,Purchase,Dunkin',Shopping,no_fraud
16810,3750,2023-10-11 08:11:12,15.87,Purchase,Electronics Store,Travel,no_fraud
16811,9413,2023-10-11 08:48:06,84.97,Purchase,Amazon Prime,Dining,no_fraud
16812,3545,2023-10-11 09:21:20,8.62,Purchase,AT&T,Home,no_fraud
16813,9272,2023-10-11 09:22:24,3118.76,Deposit,N/A,Deposit,no_fraud
16814,765,2023-10-11 09:40:59,22.24,Purchase,Electronics Store,Groceries,no_fraud
16815,7497,2023-10-11 09:41:44,45.96,Purchase,T-Mobile,Entertainment,no_fraud
16816,717,2023-10-11 09:46:46,37.39,Purchase,Exxon,Education,no_fraud
16817,9718,2023-10-11 10:06:42,14.05,Purchase,Shell,Home,no_fraud
16818,6353,2023-10-11 10:58:34,10.81,Purchase,Netflix,Home,no_fraud
16819,2556,2023-10-11 11:00:33,195.27,Deposit,N/A,Deposit,no_fraud
16820,2322,2023-10-11 11:02:26,18.37,Purchase,Gas Station,Shopping,no_fraud
16821,3501,2023-10-11 11:49:59,17.56,Purchase,HBO Max,Healthcare,no_fraud
16822,5439,2023-10-11 12:27:15,102.86,Purchase,Panera Bread,Home,no_fraud
16823,6815,2023-10-11 12:28:20,14.92,Purchase,Medical Office,Education,no_fraud
16824,8255,2023-10-11 12:32:41,27.07,Purchase,Convenience Store,Transportation,no_fraud
16825,1447,2023-10-11 12:43:08,1939.98,Transfer,N/A,Transfer,no_fraud
16826,4196,2023-10-11 13:09:29,19.28,Purchase,Target,Transportation,no_fraud
16827,3005,2023-10-11 14:21:55,17.15,Purchase,Netflix,Utilities,no_fraud
16828,342,2023-10-11 15:07:07,28.92,Purchase,Toy Store,Healthcare,no_fraud
16829,5807,2023-10-11 15:09:09,22.95,Purchase,Convenience Store,Transportation,no_fraud
16830,5478,2023-10-11 15:16:50,5.65,Purchase,Shell,Shopping,no_fraud
16831,7057,2023-10-11 15:37:52,11.04,Purchase,Enterprise,Dining,no_fraud
16832,870,2023-10-11 15:54:28,137.7,Deposit,N/A,Deposit,no_fraud
16833,3963,2023-10-11 16:12:58,25.43,Purchase,Disney+,Transportation,no_fraud
16834,7290,2023-10-11 16:21:46,200.0,Withdrawal,N/A,Withdrawal,no_fraud
16835,1785,2023-10-11 16:25:06,64.53,Purchase,Auto Shop,Groceries,no_fraud
16836,2348,2023-10-11 16:48:02,28.49,Purchase,Furniture Store,Healthcare,no_fraud
16837,7579,2023-10-11 16:51:03,43.6,Purchase,Exxon,Home,no_fraud
16838,2025,2023-10-11 17:26:16,42.09,Purchase,Furniture Store,Entertainment,no_fraud
16839,5777,2023-10-11 18:19:29,13.83,Purchase,Clothing Store,Utilities,no_fraud
16840,9328,2023-10-11 18:37:52,91.22,Refund,HBO Max,Travel,no_fraud
16841,1467,2023-10-11 19:38:28,14.8,Purchase,Spotify,Education,no_fraud
16842,93,2023-10-11 20:24:03,21.17,Purchase,Local Restaurant,Education,no_fraud
16843,8625,2023-10-11 21:26:46,12.89,Purchase,Target,Entertainment,no_fraud
16844,6445,2023-10-11 22:51:10,64.26,Purchase,State Farm,Home,no_fraud
16845,1404,2023-10-11 22:52:57,29.31,Purchase,Walgreens,Travel,no_fraud
16846,7996,2023-10-11 23:04:37,19.8,Purchase,Delta Airlines,Shopping,no_fraud
16847,3544,2023-10-11 23:27:21,18.93,Purchase,HBO Max,Groceries,no_fraud
16848,2082,2023-10-12 00:29:34,45.25,Purchase,Best Buy,Home,no_fraud
16849,7576,2023-10-12 00:55:40,105.11,Deposit,N/A,Deposit,no_fraud
16850,4314,2023-10-12 01:05:19,13.5,Purchase,Disney+,Education,no_fraud
16851,5971,2023-10-12 01:48:55,10.86,Purchase,Trader Joe's,Groceries,no_fraud
16852,2406,2023-10-12 01:50:11,5.8,Purchase,Bookstore,Healthcare,no_fraud
16853,2013,2023-10-12 01:55:40,33.57,Purchase,Panera Bread,Home,no_fraud
16854,3021,2023-10-12 02:03:32,24.57,Purchase,Spotify,Education,no_fraud
16855,329,2023-10-12 02:10:59,31.04,Purchase,Geico,Groceries,no_fraud
16856,2786,2023-10-12 02:24:01,23.6,Purchase,Gym,Utilities,no_fraud
16857,6987,2023-10-12 02:36:15,31.21,Purchase,Local Restaurant,Healthcare,no_fraud
16858,1335,2023-10-12 02:37:27,836.23,Deposit,N/A,Deposit,no_fraud
16859,7769,2023-10-12 03:16:00,12.09,Purchase,AT&T,Education,no_fraud
16860,5268,2023-10-12 03:31:44,28.26,Purchase,Clothing Store,Shopping,no_fraud
16861,7299,2023-10-12 03:34:26,17.02,Purchase,Target,Utilities,no_fraud
16862,9329,2023-10-12 05:05:23,87.25,Purchase,Gym,Transportation,no_fraud
16863,2916,2023-10-12 05:06:02,14.34,Purchase,Jewelry Store,Dining,no_fraud
16864,4044,2023-10-12 05:11:34,40.0,Withdrawal,N/A,Withdrawal,no_fraud
16865,9499,2023-10-12 05:17:34,15.48,Purchase,Comcast,Dining,no_fraud
16866,8054,2023-10-12 06:39:39,10.27,Purchase,T-Mobile,Dining,no_fraud
16867,472,2023-10-12 07:11:58,21.67,Purchase,Microsoft,Groceries,no_fraud
16868,7133,2023-10-12 07:25:38,130.12,Purchase,Costco,Travel,no_fraud
16869,77,2023-10-12 07:47:14,10.2,Purchase,Hardware Store,Healthcare,no_fraud
16870,3995,2023-10-12 07:47:24,30.06,Purchase,Local Restaurant,Utilities,no_fraud
16871,3293,2023-10-12 08:34:10,10.57,Purchase,Google,Travel,no_fraud
16872,1710,2023-10-12 08:37:48,8.93,Purchase,DoorDash,Transportation,no_fraud
16873,7784,2023-10-12 08:42:10,21.89,Purchase,DoorDash,Shopping,no_fraud
16874,6902,2023-10-12 08:44:01,19.82,Purchase,Department Store,Dining,no_fraud
16875,8846,2023-10-12 08:46:57,15.86,Purchase,Furniture Store,Healthcare,no_fraud
16876,4753,2023-10-12 09:01:29,12.15,Purchase,Walmart,Education,no_fraud
16877,8503,2023-10-12 09:33:46,22.03,Purchase,Uber,Travel,no_fraud
16878,9593,2023-10-12 10:06:27,4.99,Purchase,Safeway,Education,no_fraud
16879,2119,2023-10-12 10:24:22,25.89,Purchase,Chevron,Transportation,no_fraud
16880,2779,2023-10-12 10:24:25,19.12,Purchase,Airbnb,Dining,no_fraud
16881,5031,2023-10-12 10:38:48,8.16,Purchase,Whole Foods,Transportation,no_fraud
16882,2058,2023-10-12 10:51:23,28.11,Purchase,Gym,Entertainment,no_fraud
16883,7063,2023-10-12 11:48:13,15.51,Purchase,CVS,Education,no_fraud
16884,5542,2023-10-12 12:05:46,26.89,Purchase,Microsoft,Utilities,no_fraud
16885,1928,2023-10-12 12:16:50,18.93,Purchase,Auto Shop,Travel,no_fraud
16886,5526,2023-10-12 12:22:24,23.09,Purchase,Publix,Transportation,no_fraud
16887,7062,2023-10-12 12:35:01,54.88,Purchase,Gas Station,Dining,no_fraud
16888,41,2023-10-12 14:08:49,20.45,Purchase,Chevron,Home,no_fraud
16889,169,2023-10-12 14:22:42,11.31,Purchase,Electronics Store,Shopping,no_fraud
16890,8830,2023-10-12 14:41:55,863.51,Transfer,N/A,Transfer,no_fraud
16891,4109,2023-10-12 16:44:24,18.21,Purchase,Disney+,Education,no_fraud
16892,6851,2023-10-12 17:12:00,15.19,Purchase,Hardware Store,Education,no_fraud
16893,8444,2023-10-12 17:13:27,15.89,Purchase,Subway,Education,no_fraud
16894,6596,2023-10-12 18:19:40,15.93,Purchase,Gym,Entertainment,no_fraud
16895,6823,2023-10-12 20:22:53,97.27,Purchase,Gas Station,Transportation,no_fraud
16896,3168,2023-10-12 20:23:25,28.84,Purchase,Best Buy,Travel,no_fraud
16897,1165,2023-10-12 20:42:17,13.31,Purchase,Gas Station,Healthcare,no_fraud
16898,2654,2023-10-12 20:44:19,37.41,Purchase,Microsoft,Utilities,no_fraud
16899,723,2023-10-12 21:27:37,16.79,Purchase,Lyft,Entertainment,no_fraud
16900,8371,2023-10-12 21:53:01,20.25,Purchase,Dental Office,Shopping,no_fraud
16901,7941,2023-10-12 22:16:40,9.76,Purchase,Panera Bread,Groceries,no_fraud
16902,2480,2023-10-12 22:29:36,38.78,Purchase,Toy Store,Entertainment,no_fraud
16903,8761,2023-10-12 22:46:09,5.06,Purchase,Delta Airlines,Dining,no_fraud
16904,7841,2023-10-13 00:10:03,44.45,Purchase,Hilton Hotels,Entertainment,no_fraud
16905,7250,2023-10-13 00:30:15,23.28,Purchase,Pharmacy,Education,no_fraud
16906,8281,2023-10-13 01:22:56,14.1,Purchase,Kroger,Groceries,no_fraud
16907,7144,2023-10-13 01:25:38,18.59,Purchase,Comcast,Education,no_fraud
16908,1448,2023-10-13 01:29:50,514.86,Deposit,N/A,Deposit,no_fraud
16909,5587,2023-10-13 01:46:15,21.93,Purchase,Convenience Store,Entertainment,no_fraud
16910,3308,2023-10-13 03:11:07,16.96,Purchase,Auto Shop,Entertainment,no_fraud
16911,2878,2023-10-13 03:19:30,17.86,Purchase,Target,Transportation,no_fraud
16912,4466,2023-10-13 04:05:49,14.84,Purchase,Subway,Entertainment,no_fraud
16913,8437,2023-10-13 04:36:28,14.18,Purchase,Florist,Travel,no_fraud
16914,9655,2023-10-13 04:37:44,12.76,Purchase,Best Buy,Shopping,no_fraud
16915,7352,2023-10-13 04:57:38,13.28,Purchase,Subway,Home,no_fraud
16916,1434,2023-10-13 05:17:59,12.97,Purchase,Medical Office,Utilities,no_fraud
16917,2444,2023-10-13 05:38:27,39.22,Purchase,Walmart,Utilities,no_fraud
16918,3757,2023-10-13 05:46:51,14.53,Purchase,Local Restaurant,Home,no_fraud
16919,1970,2023-10-13 06:05:45,11.45,Purchase,Google,Home,no_fraud
16920,8878,2023-10-13 06:34:50,17.4,Purchase,Spotify,Entertainment,no_fraud
16921,8620,2023-10-13 07:44:00,23.83,Purchase,Geico,Education,no_fraud
16922,7129,2023-10-13 08:15:16,16.5,Purchase,Whole Foods,Utilities,no_fraud
16923,2496,2023-10-13 08:15:19,10.65,Purchase,Safeway,Shopping,no_fraud
16924,4537,2023-10-13 08:17:37,21.99,Purchase,Auto Shop,Dining,no_fraud
16925,627,2023-10-13 08:21:18,24.19,Purchase,Electronics Store,Dining,no_fraud
16926,706,2023-10-13 08:22:50,14.23,Purchase,Airbnb,Healthcare,no_fraud
16927,7343,2023-10-13 08:50:30,19.67,Purchase,Bookstore,Transportation,no_fraud
16928,9821,2023-10-13 09:41:27,58.9,Purchase,Furniture Store,Utilities,no_fraud
16929,9883,2023-10-13 10:29:58,10.59,Purchase,Amazon Prime,Dining,no_fraud
16930,6522,2023-10-13 10:40:06,38.5,Purchase,Comcast,Education,no_fraud
16931,9029,2023-10-13 10:58:50,77.51,Purchase,AT&T,Shopping,no_fraud
16932,6544,2023-10-13 11:08:08,30.03,Purchase,Target,Dining,no_fraud
16933,7254,2023-10-13 11:33:52,7.7,Purchase,Hardware Store,Transportation,no_fraud
16934,9429,2023-10-13 12:04:00,17.26,Purchase,Toy Store,Healthcare,no_fraud
16935,8856,2023-10-13 12:11:21,15.12,Purchase,Convenience Store,Groceries,no_fraud
16936,3176,2023-10-13 15:06:42,40.19,Purchase,Costco,Entertainment,no_fraud
16937,11,2023-10-13 15:21:47,23.92,Purchase,Comcast,Home,no_fraud
16938,7995,2023-10-13 15:41:22,15.22,Purchase,Pet Store,Travel,no_fraud
16939,4321,2023-10-13 15:42:54,1200.0,Withdrawal,N/A,Withdrawal,no_fraud
16940,9859,2023-10-13 16:00:36,623.67,Deposit,N/A,Deposit,no_fraud
16941,9871,2023-10-13 17:24:23,64.73,Purchase,Airbnb,Education,no_fraud
16942,595,2023-10-13 17:56:58,39.84,Purchase,Gas Station,Healthcare,no_fraud
16943,6762,2023-10-13 18:02:55,11.52,Purchase,Clothing Store,Transportation,no_fraud
16944,4404,2023-10-13 18:20:15,27.16,Purchase,Chevron,Home,no_fraud
16945,2949,2023-10-13 18:30:27,20.36,Purchase,Enterprise,Education,no_fraud
16946,1366,2023-10-13 18:57:40,10.22,Purchase,Target,Groceries,no_fraud
16947,3188,2023-10-13 18:59:47,7.08,Purchase,State Farm,Entertainment,no_fraud
16948,1102,2023-10-13 19:19:28,10.97,Purchase,Coffee Shop,Entertainment,no_fraud
16949,9444,2023-10-13 19:27:03,26.15,Purchase,Hardware Store,Travel,no_fraud
16950,547,2023-10-13 19:39:16,17.91,Purchase,Target,Transportation,no_fraud
16951,4665,2023-10-13 19:45:27,14.18,Purchase,Walmart,Dining,no_fraud
16952,8821,2023-10-13 19:54:02,29.49,Purchase,Safeway,Education,no_fraud
16953,1825,2023-10-13 21:12:55,37.79,Purchase,Pharmacy,Groceries,no_fraud
16954,394,2023-10-13 21:29:00,41.18,Purchase,Bookstore,Shopping,no_fraud
16955,2483,2023-10-13 22:47:30,14.58,Purchase,Costco,Entertainment,no_fraud
16956,6969,2023-10-13 23:40:03,26.52,Purchase,Lyft,Dining,no_fraud
16957,7550,2023-10-13 23:55:09,19.92,Purchase,Trader Joe's,Transportation,no_fraud
16958,8684,2023-10-14 00:21:16,35.8,Purchase,Auto Shop,Dining,no_fraud
16959,6085,2023-10-14 00:31:49,96.1,Purchase,Chipotle,Home,no_fraud
16960,856,2023-10-14 01:01:30,40.17,Purchase,Safeway,Groceries,no_fraud
16961,1759,2023-10-14 01:24:03,30.86,Purchase,Spotify,Travel,no_fraud
16962,4919,2023-10-14 01:42:08,14.64,Purchase,Microsoft,Education,no_fraud
16963,3903,2023-10-14 02:04:55,29.28,Purchase,Best Buy,Travel,no_fraud
16964,4163,2023-10-14 02:21:50,19.57,Purchase,Toy Store,Dining,no_fraud
16965,6489,2023-10-14 03:28:07,17.8,Purchase,Sporting Goods,Education,no_fraud
16966,3116,2023-10-14 03:39:53,15.41,Purchase,Chipotle,Education,no_fraud
16967,848,2023-10-14 04:16:01,13.92,Refund,Coffee Shop,Transportation,no_fraud
16968,9443,2023-10-14 04:45:29,14.82,Purchase,Gym,Groceries,no_fraud
16969,3141,2023-10-14 04:49:04,23.87,Purchase,Dental Office,Shopping,no_fraud
16970,3530,2023-10-14 05:14:19,25.84,Purchase,Chipotle,Utilities,no_fraud
16971,1260,2023-10-14 05:19:31,31.64,Purchase,Trader Joe's,Dining,no_fraud
16972,9327,2023-10-14 05:20:27,25.34,Purchase,Auto Shop,Transportation,no_fraud
16973,6853,2023-10-14 06:00:09,20.88,Purchase,Shell,Groceries,no_fraud
16974,3631,2023-10-14 07:22:29,20.54,Purchase,Walgreens,Utilities,no_fraud
16975,2799,2023-10-14 07:36:03,14.88,Purchase,Verizon,Transportation,no_fraud
16976,7749,2023-10-14 07:43:06,24.86,Purchase,Medical Office,Groceries,no_fraud
16977,4592,2023-10-14 08:10:54,16.78,Purchase,Local Restaurant,Groceries,no_fraud
16978,168,2023-10-14 08:26:35,14.63,Purchase,Microsoft,Education,no_fraud
16979,4377,2023-10-14 09:51:02,25.3,Purchase,AT&T,Travel,no_fraud
16980,5116,2023-10-14 10:06:06,70.01,Purchase,Shell,Groceries,no_fraud
16981,9300,2023-10-14 10:43:44,17.9,Purchase,AT&T,Travel,no_fraud
16982,4563,2023-10-14 11:07:30,29.04,Purchase,Local Restaurant,Home,no_fraud
16983,3908,2023-10-14 12:12:23,25.37,Purchase,Amazon Prime,Home,no_fraud
16984,3279,2023-10-14 12:14:42,13.02,Purchase,Chipotle,Healthcare,no_fraud
16985,3839,2023-10-14 12:32:13,32.7,Purchase,Microsoft,Dining,no_fraud
16986,8158,2023-10-14 12:41:08,75.14,Refund,Uber,Dining,no_fraud
16987,442,2023-10-14 12:52:52,85.19,Purchase,Auto Shop,Utilities,no_fraud
16988,6038,2023-10-14 13:56:55,20.0,Withdrawal,N/A,Withdrawal,no_fraud
16989,804,2023-10-14 14:03:45,23.45,Purchase,AT&T,Groceries,no_fraud
16990,5511,2023-10-14 14:58:43,9.87,Purchase,Safeway,Healthcare,no_fraud
16991,1044,2023-10-14 15:10:27,29.58,Purchase,Netflix,Healthcare,no_fraud
16992,4973,2023-10-14 15:15:03,34.45,Purchase,Walgreens,Entertainment,no_fraud
16993,3961,2023-10-14 15:56:12,17.8,Purchase,Chipotle,Utilities,no_fraud
16994,8123,2023-10-14 16:17:44,23.81,Purchase,Hair Salon,Home,no_fraud
16995,9750,2023-10-14 16:23:11,21.62,Purchase,Gas Station,Entertainment,no_fraud
16996,3114,2023-10-14 17:22:38,19.08,Purchase,Uber,Groceries,no_fraud
16997,7851,2023-10-14 17:39:45,19.16,Purchase,Local Restaurant,Entertainment,no_fraud
16998,3955,2023-10-14 18:19:59,31.51,Purchase,Grocery Store,Utilities,no_fraud
16999,4820,2023-10-14 18:40:13,19.01,Purchase,Furniture Store,Shopping,no_fraud
17000,5543,2023-10-14 18:41:33,13.14,Purchase,Kroger,Dining,no_fraud
17001,9786,2023-10-14 19:03:55,10.63,Purchase,Whole Foods,Entertainment,no_fraud
17002,8240,2023-10-14 19:17:43,18.84,Purchase,Subway,Shopping,no_fraud
17003,9311,2023-10-14 19:29:18,13.35,Purchase,Costco,Entertainment,no_fraud
17004,4337,2023-10-14 20:15:12,24.88,Purchase,Chevron,Travel,no_fraud
17005,7907,2023-10-14 20:47:30,19.36,Purchase,Toy Store,Healthcare,no_fraud
17006,7582,2023-10-14 20:54:57,22.93,Purchase,Local Restaurant,Transportation,no_fraud
17007,7123,2023-10-14 22:17:18,14.73,Purchase,Clothing Store,Transportation,no_fraud
17008,8865,2023-10-14 22:26:41,33.71,Purchase,Pet Store,Transportation,no_fraud
17009,2835,2023-10-14 22:32:13,22.02,Purchase,Geico,Healthcare,no_fraud
17010,2404,2023-10-14 22:33:32,11.2,Purchase,Pharmacy,Groceries,no_fraud
17011,8384,2023-10-14 22:53:26,337.15,Deposit,N/A,Deposit,no_fraud
17012,2969,2023-10-14 23:15:03,55.61,Purchase,Furniture Store,Travel,no_fraud
17013,876,2023-10-14 23:16:30,15.42,Purchase,Shell,Transportation,no_fraud
17014,3180,2023-10-14 23:17:54,28.11,Purchase,Walmart,Home,no_fraud
17015,2124,2023-10-14 23:30:53,76.28,Purchase,Safeway,Shopping,no_fraud
17016,5337,2023-10-14 23:37:00,12.43,Purchase,Kroger,Education,no_fraud
17017,9790,2023-10-14 23:45:45,34.46,Purchase,Chevron,Entertainment,no_fraud
17018,3502,2023-10-15 00:00:50,44.56,Purchase,Netflix,Groceries,no_fraud
17019,1671,2023-10-15 00:31:50,16.56,Purchase,CVS,Travel,no_fraud
17020,9639,2023-10-15 00:39:48,33.47,Purchase,Airbnb,Healthcare,no_fraud
17021,6029,2023-10-15 01:20:02,41.77,Purchase,Jewelry Store,Education,no_fraud
17022,4462,2023-10-15 02:34:28,15.31,Purchase,Sporting Goods,Groceries,no_fraud
17023,8685,2023-10-15 03:11:47,9.86,Purchase,Walmart,Shopping,no_fraud
17024,466,2023-10-15 03:42:24,13.56,Purchase,Bookstore,Transportation,no_fraud
17025,4464,2023-10-15 04:23:40,11.29,Purchase,Trader Joe's,Shopping,no_fraud
17026,1562,2023-10-15 04:31:45,143.5,Purchase,Airbnb,Entertainment,no_fraud
17027,808,2023-10-15 04:51:57,20.59,Purchase,Clothing Store,Utilities,no_fraud
17028,7337,2023-10-15 04:52:04,29.3,Purchase,Target,Groceries,no_fraud
17029,2717,2023-10-15 05:14:12,87.57,Purchase,Apple,Travel,no_fraud
17030,6909,2023-10-15 05:27:19,15.18,Purchase,Gas Station,Transportation,no_fraud
17031,2387,2023-10-15 06:17:55,8.26,Purchase,Grocery Store,Shopping,no_fraud
17032,5757,2023-10-15 06:47:52,32.38,Purchase,Marriott Hotels,Shopping,no_fraud
17033,2545,2023-10-15 07:25:33,30.2,Purchase,Gym,Travel,no_fraud
17034,8766,2023-10-15 07:46:52,1004.36,Deposit,N/A,Deposit,no_fraud
17035,1518,2023-10-15 08:04:37,36.9,Purchase,Panera Bread,Groceries,no_fraud
17036,9324,2023-10-15 08:33:24,23.58,Purchase,Bookstore,Healthcare,no_fraud
17037,7378,2023-10-15 08:55:54,17.9,Purchase,Amazon Prime,Groceries,no_fraud
17038,6805,2023-10-15 09:57:01,32.35,Purchase,Apple,Utilities,no_fraud
17039,9701,2023-10-15 09:58:44,49.4,Purchase,Coffee Shop,Travel,no_fraud
17040,5012,2023-10-15 10:11:22,14.02,Purchase,Spotify,Healthcare,no_fraud
17041,818,2023-10-15 11:23:10,16.11,Purchase,Auto Shop,Education,no_fraud
17042,7873,2023-10-15 11:25:34,19.12,Purchase,Hair Salon,Travel,no_fraud
17043,4623,2023-10-15 11:39:22,86.44,Purchase,Amazon,Healthcare,no_fraud
17044,8224,2023-10-15 11:40:40,32.39,Purchase,Jewelry Store,Transportation,no_fraud
17045,7034,2023-10-15 11:45:59,32.09,Purchase,Trader Joe's,Healthcare,no_fraud
17046,7017,2023-10-15 11:48:45,19.89,Purchase,Auto Shop,Home,no_fraud
17047,2005,2023-10-15 11:52:11,34.16,Purchase,Chevron,Healthcare,no_fraud
17048,1008,2023-10-15 12:46:32,45.78,Purchase,Instacart,Groceries,no_fraud
17049,3005,2023-10-15 12:52:34,17.97,Purchase,Netflix,Utilities,no_fraud
17050,4746,2023-10-15 13:32:58,473.62,Deposit,N/A,Deposit,no_fraud
17051,1745,2023-10-15 13:54:34,11.39,Purchase,Delta Airlines,Entertainment,no_fraud
17052,7329,2023-10-15 14:34:25,13.55,Purchase,Hulu,Home,no_fraud
17053,6529,2023-10-15 14:55:20,30.13,Purchase,Dunkin',Groceries,no_fraud
17054,9925,2023-10-15 15:17:28,27.35,Purchase,Marriott Hotels,Utilities,no_fraud
17055,2799,2023-10-15 15:23:08,180.0,Withdrawal,N/A,Withdrawal,no_fraud
17056,9463,2023-10-15 15:26:22,18.49,Purchase,Verizon,Dining,no_fraud
17057,1709,2023-10-15 15:31:50,19.29,Purchase,Chipotle,Travel,no_fraud
17058,4769,2023-10-15 15:34:22,15.91,Purchase,Walmart,Shopping,no_fraud
17059,3072,2023-10-15 15:37:49,44.37,Purchase,Gym,Education,no_fraud
17060,3920,2023-10-15 16:34:22,51.42,Purchase,Lyft,Shopping,no_fraud
17061,5663,2023-10-15 17:30:53,22.12,Purchase,HBO Max,Transportation,no_fraud
17062,6205,2023-10-15 17:40:36,40.72,Purchase,Pharmacy,Dining,no_fraud
17063,993,2023-10-15 18:18:03,11.54,Purchase,Target,Shopping,no_fraud
17064,5933,2023-10-15 19:05:29,900.0,Withdrawal,N/A,Withdrawal,no_fraud
17065,6768,2023-10-15 19:08:23,19.45,Purchase,Verizon,Shopping,no_fraud
17066,2256,2023-10-15 19:12:16,59.61,Purchase,State Farm,Healthcare,no_fraud
17067,521,2023-10-15 19:50:13,11.46,Purchase,Whole Foods,Entertainment,no_fraud
