liability_id,customer_id,loan_amount,lender_name
4679,5068,116000.0,KeyBank
4680,617,83000.0,Zions Bank
4681,2395,154000.0,American Express
4682,8092,594000.0,TD Bank
4683,8927,74000.0,Synchrony Financial
4684,7226,6000.0,Navy Federal Credit Union
4685,2624,202000.0,Huntington Bank
4686,3930,65000.0,State Farm Bank
4687,9667,144000.0,TD Bank
4688,6952,3000.0,Comerica Bank
4689,9273,162000.0,Discover
4690,8561,43000.0,US Bank
4691,5148,32000.0,Synchrony Financial
4692,2988,449000.0,Fifth Third Bank
4693,8284,228000.0,Bank of America
4694,2682,185000.0,Santander
4695,9167,250000.0,BB&T
4696,2488,374000.0,TD Bank
4697,9179,101000.0,First National Bank
4698,5885,9000.0,Comerica Bank
4699,7913,384000.0,Regions Bank
4700,5442,416000.0,TD Bank
4701,61,3000.0,SunTrust
4702,3057,22000.0,BMO Harris
4703,7380,173000.0,Synchrony Financial
4704,3833,70000.0,Discover
4705,9290,707000.0,Citizens Bank
4706,3262,115000.0,M&T Bank
4707,9500,664000.0,Huntington Bank
4708,2815,219000.0,Citibank
4709,9128,198000.0,M&T Bank
4710,5105,56000.0,Capital One
4711,2542,192000.0,First National Bank
4712,4179,799000.0,Ally Financial
4713,1803,320000.0,BB&T
4714,9387,192000.0,Citizens Bank
4715,3992,76000.0,USAA
4716,4335,169000.0,KeyBank
4717,414,61000.0,PNC Bank
4718,1383,378000.0,Chase Bank
4719,8937,148000.0,US Bank
4720,9230,40000.0,US Bank
4721,2167,216000.0,BMO Harris
4722,2644,212000.0,Regions Bank
4723,4574,535000.0,State Farm Bank
4724,8486,75000.0,First National Bank
4725,9638,96000.0,Charles Schwab Bank
4726,9844,252000.0,Goldman Sachs
4727,3215,210000.0,KeyBank
4728,2273,764000.0,KeyBank
4729,9147,137000.0,BMO Harris
4730,1454,110000.0,State Farm Bank
4731,6145,9000.0,Ally Financial
4732,6885,105000.0,Huntington Bank
4733,4866,9000.0,KeyBank
4734,7657,6000.0,Santander
4735,602,144000.0,TD Bank
4736,1034,63000.0,Santander
4737,2456,1074000.0,Bank of America
4738,8534,534000.0,Citibank
4739,8123,606000.0,Ally Financial
4740,8225,82000.0,Barclays
4741,2875,8000.0,Fifth Third Bank
4742,8216,246000.0,M&T Bank
4743,4576,55000.0,US Bank
4744,2727,298000.0,US Bank
4745,1821,83000.0,M&T Bank
4746,3393,99000.0,HSBC
4747,7989,56000.0,Goldman Sachs
4748,3638,100000.0,Capital One
4749,1245,35000.0,HSBC
4750,3279,1979000.0,BMO Harris
4751,6191,69000.0,BMO Harris
4752,6329,112000.0,Navy Federal Credit Union
4753,5408,5000.0,Navy Federal Credit Union
4754,1011,244000.0,SunTrust
4755,8191,281000.0,American Express
4756,468,98000.0,BB&T
4757,9137,409000.0,KeyBank
4758,7206,169000.0,Union Bank
4759,2307,253000.0,Zions Bank
4760,5968,61000.0,Regions Bank
4761,8496,172000.0,M&T Bank
4762,4998,53000.0,Discover
4763,352,82000.0,State Farm Bank
4764,1801,670000.0,SunTrust
4765,796,161000.0,Ally Financial
4766,5414,775000.0,Wells Fargo
4767,9496,149000.0,M&T Bank
4768,2208,254000.0,American Express
4769,3282,45000.0,Citizens Bank
4770,4868,241000.0,US Bank
4771,6153,264000.0,SunTrust
4772,2202,478000.0,First National Bank
4773,5007,70000.0,State Farm Bank
4774,8768,223000.0,American Express
4775,3958,466000.0,US Bank
4776,2305,292000.0,Charles Schwab Bank
4777,9970,72000.0,Goldman Sachs
4778,596,99000.0,Navy Federal Credit Union
4779,4815,73000.0,Citizens Bank
4780,297,475000.0,M&T Bank
4781,315,244000.0,PNC Bank
4782,539,111000.0,Synchrony Financial
4783,2127,369000.0,Charles Schwab Bank
4784,8275,325000.0,PNC Bank
4785,429,736000.0,Citibank
4786,7401,121000.0,Wells Fargo
4787,2285,433000.0,USAA
4788,2297,114000.0,Navy Federal Credit Union
4789,4600,49000.0,BB&T
4790,9244,122000.0,Fifth Third Bank
4791,9148,367000.0,Union Bank
4792,9617,156000.0,Santander
4793,9931,73000.0,Union Bank
4794,3917,81000.0,Santander
4795,1831,129000.0,Fifth Third Bank
4796,6430,317000.0,First National Bank
4797,4017,80000.0,Zions Bank
4798,8184,125000.0,KeyBank
4799,9624,94000.0,Citizens Bank
4800,4620,370000.0,USAA
4801,7979,148000.0,Bank of America
4802,2020,160000.0,American Express
4803,8629,141000.0,Barclays
4804,7611,4000.0,BB&T
4805,7373,139000.0,HSBC
4806,612,283000.0,Santander
4807,6994,182000.0,Union Bank
4808,8380,333000.0,TD Bank
4809,2274,247000.0,Fifth Third Bank
4810,1435,1446000.0,Wells Fargo
4811,8730,41000.0,BB&T
4812,2294,141000.0,Fifth Third Bank
4813,4704,160000.0,First National Bank
4814,8268,270000.0,American Express
4815,5084,125000.0,Ally Financial
4816,8624,274000.0,Charles Schwab Bank
4817,3776,48000.0,KeyBank
4818,7329,151000.0,M&T Bank
4819,3735,5000.0,HSBC
4820,3526,328000.0,BMO Harris
4821,7517,245000.0,Synchrony Financial
4822,9739,94000.0,SunTrust
4823,6436,395000.0,PNC Bank
4824,2611,80000.0,Regions Bank
4825,3319,331000.0,Zions Bank
4826,7112,9000.0,Goldman Sachs
4827,3867,149000.0,Chase Bank
4828,7415,160000.0,PNC Bank
4829,1268,200000.0,US Bank
4830,6866,18000.0,US Bank
4831,2469,44000.0,First National Bank
4832,4694,45000.0,Bank of America
4833,7097,235000.0,Barclays
4834,9340,344000.0,Union Bank
4835,432,278000.0,Discover
4836,8548,270000.0,Chase Bank
4837,159,48000.0,Goldman Sachs
4838,5800,156000.0,Wells Fargo
4839,5310,36000.0,Bank of America
4840,1552,92000.0,Comerica Bank
4841,8132,49000.0,Ally Financial
4842,7277,79000.0,Ally Financial
4843,4895,442000.0,Capital One
4844,4744,61000.0,BB&T
4845,6441,39000.0,Wells Fargo
4846,1186,7000.0,KeyBank
4847,3413,142000.0,BB&T
4848,8430,188000.0,Santander
4849,3427,246000.0,Chase Bank
4850,3770,92000.0,PNC Bank
4851,9959,250000.0,Regions Bank
4852,4706,189000.0,TD Bank
4853,6028,245000.0,Navy Federal Credit Union
4854,3801,29000.0,Barclays
4855,2149,328000.0,Barclays
4856,6199,122000.0,Capital One
4857,4774,262000.0,M&T Bank
4858,7806,196000.0,State Farm Bank
4859,6158,256000.0,State Farm Bank
4860,8824,685000.0,Huntington Bank
4861,7004,1000.0,American Express
4862,8074,289000.0,Regions Bank
4863,1589,95000.0,Goldman Sachs
4864,4309,101000.0,PNC Bank
4865,1680,296000.0,Fifth Third Bank
4866,5855,309000.0,US Bank
4867,1609,579000.0,Discover
4868,6210,483000.0,HSBC
4869,3674,24000.0,Charles Schwab Bank
4870,5481,34000.0,Regions Bank
4871,5820,85000.0,Citibank
4872,2763,130000.0,Zions Bank
4873,1954,186000.0,Discover
4874,8792,634000.0,Goldman Sachs
4875,803,127000.0,BMO Harris
4876,6,224000.0,USAA
4877,390,146000.0,Zions Bank
4878,5039,991000.0,Union Bank
4879,5186,162000.0,Charles Schwab Bank
4880,822,33000.0,Santander
4881,1243,10000.0,KeyBank
4882,2798,49000.0,US Bank
4883,9709,1009000.0,BB&T
4884,7541,420000.0,SunTrust
4885,3693,37000.0,Wells Fargo
4886,4908,44000.0,Barclays
4887,2151,31000.0,Regions Bank
4888,6332,235000.0,SunTrust
4889,8104,38000.0,Santander
4890,7118,93000.0,HSBC
4891,29,644000.0,State Farm Bank
4892,9601,78000.0,US Bank
4893,2056,287000.0,Huntington Bank
4894,9906,147000.0,Zions Bank
4895,638,103000.0,TD Bank
4896,5293,6000.0,Comerica Bank
4897,2916,182000.0,Chase Bank
4898,4883,299000.0,Barclays
4899,3489,2000.0,Santander
4900,6039,135000.0,US Bank
4901,630,426000.0,Bank of America
4902,6807,154000.0,State Farm Bank
4903,9706,573000.0,USAA
4904,4569,153000.0,Huntington Bank
4905,3890,170000.0,M&T Bank
4906,9386,277000.0,Charles Schwab Bank
4907,4504,151000.0,Navy Federal Credit Union
4908,994,2000.0,Citibank
4909,432,262000.0,BMO Harris
4910,7629,6000.0,Discover
4911,8488,223000.0,PNC Bank
4912,1357,363000.0,Regions Bank
4913,6870,265000.0,HSBC
4914,4187,301000.0,State Farm Bank
4915,5301,597000.0,First National Bank
4916,9656,261000.0,Comerica Bank
4917,7912,384000.0,Capital One
4918,1655,92000.0,State Farm Bank
4919,9610,192000.0,M&T Bank
4920,4202,6000.0,PNC Bank
4921,1699,232000.0,Regions Bank
4922,8637,106000.0,SunTrust
4923,1606,59000.0,Goldman Sachs
4924,4231,395000.0,Charles Schwab Bank
4925,2689,334000.0,Synchrony Financial
4926,6966,263000.0,M&T Bank
4927,9488,133000.0,Ally Financial
4928,2643,574000.0,Citizens Bank
4929,9895,57000.0,Capital One
4930,127,397000.0,BB&T
4931,6255,567000.0,BMO Harris
4932,3820,244000.0,Chase Bank
4933,9407,9000.0,BMO Harris
4934,7266,255000.0,M&T Bank
4935,6767,268000.0,Capital One
4936,6820,99000.0,First National Bank
4937,3190,64000.0,Citibank
4938,9825,172000.0,Citizens Bank
4939,7671,460000.0,Wells Fargo
4940,4320,156000.0,M&T Bank
4941,8710,60000.0,Zions Bank
4942,6930,3000.0,PNC Bank
4943,8766,285000.0,Citizens Bank
4944,8224,784000.0,Huntington Bank
4945,3204,45000.0,US Bank
4946,6317,294000.0,Fifth Third Bank
4947,4334,62000.0,Zions Bank
4948,9404,327000.0,M&T Bank
4949,2649,76000.0,Chase Bank
4950,7882,190000.0,Fifth Third Bank
4951,9113,137000.0,US Bank
4952,2187,9000.0,Zions Bank
4953,16,158000.0,USAA
4954,3265,356000.0,Goldman Sachs
4955,9889,68000.0,BMO Harris
4956,5619,1622000.0,PNC Bank
4957,7324,420000.0,Union Bank
4958,4909,389000.0,Synchrony Financial
4959,7568,119000.0,HSBC
4960,1378,143000.0,USAA
4961,1717,156000.0,Huntington Bank
4962,6599,107000.0,Citizens Bank
4963,7977,60000.0,Citizens Bank
4964,2735,179000.0,BB&T
4965,3095,367000.0,Santander
4966,3015,373000.0,Ally Financial
4967,3730,85000.0,HSBC
4968,7863,300000.0,Bank of America
4969,6964,204000.0,Discover
4970,9223,5000.0,Discover
4971,7164,2000.0,State Farm Bank
4972,1106,1019000.0,BMO Harris
4973,8833,182000.0,Barclays
4974,4651,111000.0,Wells Fargo
4975,2055,131000.0,Bank of America
4976,4644,89000.0,Regions Bank
4977,3900,1228000.0,TD Bank
4978,2983,17000.0,American Express
4979,5739,192000.0,Goldman Sachs
4980,5772,9000.0,Santander
4981,1544,261000.0,Comerica Bank
4982,2399,445000.0,Comerica Bank
4983,490,94000.0,USAA
4984,73,7000.0,Bank of America
4985,3480,115000.0,First National Bank
4986,4379,138000.0,Charles Schwab Bank
4987,9553,139000.0,State Farm Bank
4988,21,4000.0,Synchrony Financial
4989,1275,216000.0,Fifth Third Bank
4990,2171,334000.0,KeyBank
4991,633,678000.0,Citizens Bank
4992,6440,37000.0,KeyBank
4993,9716,89000.0,Navy Federal Credit Union
4994,8699,158000.0,Zions Bank
4995,6207,461000.0,Huntington Bank
4996,1890,205000.0,BB&T
4997,6732,1825000.0,BB&T
4998,8601,580000.0,Chase Bank
4999,4310,531000.0,Bank of America
5000,8941,39000.0,Fifth Third Bank
5001,3297,852000.0,First National Bank
5002,7009,211000.0,Charles Schwab Bank
5003,440,125000.0,Huntington Bank
5004,7347,305000.0,Citibank
5005,7590,386000.0,Navy Federal Credit Union
5006,9330,218000.0,PNC Bank
5007,2122,106000.0,First National Bank
5008,6542,124000.0,USAA
5009,1712,127000.0,HSBC
5010,5981,251000.0,Citibank
5011,4100,5000.0,Charles Schwab Bank
5012,2182,109000.0,Synchrony Financial
5013,6819,224000.0,Santander
5014,1916,50000.0,Discover
5015,4054,180000.0,BMO Harris
5016,5926,111000.0,State Farm Bank
5017,6625,571000.0,M&T Bank
5018,8027,72000.0,Santander
5019,2862,421000.0,M&T Bank
5020,1204,96000.0,Synchrony Financial
5021,9403,49000.0,Capital One
5022,203,669000.0,Goldman Sachs
5023,8431,4000.0,BMO Harris
5024,8253,162000.0,Ally Financial
5025,6096,965000.0,Citizens Bank
5026,5303,799000.0,TD Bank
5027,7032,114000.0,USAA
5028,9607,5000.0,Goldman Sachs
5029,8137,151000.0,Chase Bank
5030,8867,180000.0,BMO Harris
5031,8143,234000.0,Regions Bank
5032,1344,204000.0,BB&T
5033,5182,146000.0,Zions Bank
5034,8000,57000.0,Zions Bank
5035,7819,210000.0,Bank of America
5036,2714,9000.0,American Express
5037,9008,87000.0,American Express
5038,97,201000.0,Zions Bank
5039,9584,90000.0,Huntington Bank
5040,3681,146000.0,Chase Bank
5041,2175,143000.0,BMO Harris
5042,2004,473000.0,Bank of America
5043,8738,47000.0,TD Bank
5044,6138,31000.0,Goldman Sachs
5045,6284,252000.0,BMO Harris
5046,1231,197000.0,USAA
5047,2713,110000.0,Discover
5048,1065,268000.0,Synchrony Financial
5049,842,130000.0,First National Bank
5050,2580,5000.0,Fifth Third Bank
5051,8562,262000.0,M&T Bank
5052,7327,225000.0,Barclays
5053,6527,3000.0,Fifth Third Bank
5054,9226,5000.0,Barclays
5055,8125,405000.0,Wells Fargo
5056,3500,285000.0,US Bank
5057,9935,193000.0,Huntington Bank
5058,9269,115000.0,BB&T
5059,2142,2000.0,BB&T
5060,8735,114000.0,Huntington Bank
5061,4543,202000.0,Discover
5062,8959,5000.0,HSBC
5063,2871,3000.0,BB&T
5064,8427,51000.0,Union Bank
5065,6754,969000.0,Bank of America
5066,6293,6000.0,BMO Harris
5067,2966,106000.0,Citibank
5068,144,163000.0,Santander
5069,3086,326000.0,First National Bank
5070,5144,144000.0,Wells Fargo
5071,8039,226000.0,Citizens Bank
5072,1997,8000.0,Chase Bank
5073,3008,822000.0,Bank of America
5074,353,9000.0,Fifth Third Bank
5075,8570,39000.0,Regions Bank
5076,8531,74000.0,Capital One
5077,3046,80000.0,Ally Financial
5078,8763,181000.0,Wells Fargo
5079,9315,88000.0,M&T Bank
5080,2844,105000.0,BB&T
5081,6787,40000.0,HSBC
5082,2985,302000.0,Goldman Sachs
5083,1871,61000.0,Regions Bank
5084,4084,69000.0,TD Bank
5085,2687,151000.0,Santander
5086,1251,261000.0,Synchrony Financial
5087,5681,119000.0,Wells Fargo
5088,8814,99000.0,Chase Bank
5089,4962,395000.0,Citibank
5090,8179,350000.0,Barclays
5091,8055,279000.0,Wells Fargo
5092,2590,265000.0,TD Bank
5093,188,589000.0,Goldman Sachs
5094,8621,87000.0,Capital One
5095,6753,85000.0,First National Bank
5096,1196,277000.0,Wells Fargo
5097,8632,148000.0,Discover
5098,6136,399000.0,PNC Bank
5099,6780,93000.0,Wells Fargo
5100,7710,342000.0,SunTrust
5101,8539,179000.0,Bank of America
5102,9603,232000.0,Synchrony Financial
5103,4612,11000.0,US Bank
5104,6416,132000.0,BMO Harris
5105,7782,19000.0,Barclays
5106,4569,134000.0,BMO Harris
5107,2706,248000.0,M&T Bank
5108,9585,111000.0,Capital One
5109,5676,52000.0,PNC Bank
5110,2019,158000.0,Chase Bank
5111,880,151000.0,SunTrust
5112,9750,205000.0,US Bank
5113,8159,88000.0,Regions Bank
5114,9943,51000.0,Goldman Sachs
5115,5301,416000.0,Charles Schwab Bank
5116,7367,199000.0,TD Bank
5117,8470,7000.0,SunTrust
5118,3629,135000.0,Bank of America
5119,6846,64000.0,Santander
5120,6424,7000.0,SunTrust
5121,2186,105000.0,PNC Bank
5122,4168,285000.0,Zions Bank
5123,5037,573000.0,KeyBank
5124,3152,213000.0,Wells Fargo
5125,2707,75000.0,BMO Harris
5126,2379,554000.0,Zions Bank
5127,8495,544000.0,US Bank
5128,3510,129000.0,Discover
5129,4454,22000.0,American Express
5130,1862,126000.0,KeyBank
5131,6509,138000.0,US Bank
5132,9916,129000.0,Discover
5133,8333,256000.0,US Bank
5134,2911,37000.0,Discover
5135,6572,107000.0,PNC Bank
5136,9113,131000.0,M&T Bank
5137,6391,86000.0,Huntington Bank
5138,377,113000.0,Comerica Bank
5139,2915,168000.0,SunTrust
5140,9919,69000.0,Wells Fargo
5141,2503,169000.0,BMO Harris
5142,3207,157000.0,Synchrony Financial
5143,5670,180000.0,State Farm Bank
5144,3355,124000.0,Comerica Bank
5145,4384,192000.0,Discover
5146,9240,80000.0,USAA
5147,3130,116000.0,State Farm Bank
5148,8455,29000.0,USAA
5149,6990,5000.0,Capital One
5150,4409,133000.0,US Bank
5151,2118,10000.0,PNC Bank
5152,6984,391000.0,Discover
5153,608,120000.0,Goldman Sachs
5154,7843,20000.0,Union Bank
5155,2087,4000.0,TD Bank
5156,1315,163000.0,SunTrust
5157,1863,121000.0,US Bank
5158,7011,166000.0,Charles Schwab Bank
5159,3391,38000.0,Fifth Third Bank
5160,5894,79000.0,Zions Bank
5161,3271,65000.0,Barclays
5162,1961,1175000.0,M&T Bank
5163,2074,9000.0,Zions Bank
5164,5903,278000.0,TD Bank
5165,7709,110000.0,Fifth Third Bank
5166,713,108000.0,Discover
5167,7930,47000.0,Synchrony Financial
5168,1495,235000.0,Zions Bank
5169,595,36000.0,SunTrust
5170,2551,288000.0,BB&T
5171,8411,623000.0,TD Bank
5172,4784,73000.0,Charles Schwab Bank
5173,4361,215000.0,TD Bank
5174,3625,203000.0,Discover
5175,1689,52000.0,Comerica Bank
5176,638,97000.0,Comerica Bank
5177,5554,36000.0,Bank of America
5178,45,448000.0,Charles Schwab Bank
5179,4587,79000.0,Regions Bank
5180,8391,30000.0,KeyBank
5181,7440,32000.0,SunTrust
5182,7894,478000.0,Barclays
5183,8306,211000.0,M&T Bank
5184,3400,312000.0,Ally Financial
5185,5005,224000.0,Fifth Third Bank
5186,8160,56000.0,Bank of America
5187,5948,131000.0,Huntington Bank
5188,6628,135000.0,Zions Bank
5189,219,219000.0,Regions Bank
5190,939,116000.0,Union Bank
5191,2675,236000.0,Chase Bank
5192,7300,186000.0,Wells Fargo
5193,352,60000.0,US Bank
5194,7655,138000.0,Bank of America
5195,7670,419000.0,Huntington Bank
5196,7514,309000.0,Goldman Sachs
5197,2731,218000.0,BMO Harris
5198,3358,143000.0,Capital One
5199,7486,1111000.0,Santander
5200,591,495000.0,Wells Fargo
5201,586,401000.0,Goldman Sachs
5202,5254,69000.0,KeyBank
5203,9320,156000.0,HSBC
5204,4295,172000.0,TD Bank
5205,5356,147000.0,Navy Federal Credit Union
5206,5849,83000.0,KeyBank
5207,4853,142000.0,Bank of America
5208,1229,1000.0,Citibank
5209,921,1171000.0,First National Bank
5210,3597,68000.0,Zions Bank
5211,672,936000.0,American Express
5212,4457,166000.0,BB&T
5213,7835,122000.0,Discover
5214,1633,77000.0,Ally Financial
5215,6292,74000.0,Santander
5216,3223,9000.0,Synchrony Financial
5217,7302,580000.0,TD Bank
5218,8731,2000.0,Comerica Bank
5219,7019,324000.0,Comerica Bank
5220,8549,287000.0,Santander
5221,4054,4000.0,BMO Harris
5222,5280,49000.0,Zions Bank
5223,8407,326000.0,Comerica Bank
5224,8316,165000.0,Goldman Sachs
5225,342,85000.0,State Farm Bank
5226,2157,329000.0,Regions Bank
5227,9359,521000.0,Huntington Bank
5228,2801,338000.0,Fifth Third Bank
5229,9995,31000.0,Barclays
5230,6794,254000.0,First National Bank
5231,8032,118000.0,Regions Bank
5232,483,94000.0,BMO Harris
5233,5535,6000.0,M&T Bank
5234,5470,8000.0,Huntington Bank
5235,3281,218000.0,Zions Bank
5236,8942,167000.0,Barclays
5237,6601,74000.0,SunTrust
5238,7171,7000.0,HSBC
5239,9667,267000.0,Fifth Third Bank
5240,1592,154000.0,Comerica Bank
5241,3895,49000.0,State Farm Bank
5242,7362,422000.0,Citibank
5243,2844,146000.0,BMO Harris
5244,7910,558000.0,Huntington Bank
5245,3388,57000.0,First National Bank
5246,1711,44000.0,Navy Federal Credit Union
5247,1686,61000.0,Discover
5248,178,265000.0,Regions Bank
5249,5306,113000.0,Navy Federal Credit Union
5250,9022,71000.0,First National Bank
5251,2603,227000.0,Comerica Bank
5252,1113,228000.0,Bank of America
5253,8568,217000.0,BB&T
5254,1385,110000.0,Navy Federal Credit Union
5255,763,136000.0,Santander
5256,3594,112000.0,USAA
5257,3670,198000.0,US Bank
5258,1839,501000.0,BB&T
5259,5909,143000.0,BMO Harris
5260,6398,7000.0,Synchrony Financial
5261,3742,226000.0,Comerica Bank
5262,5843,266000.0,Santander
5263,7137,57000.0,SunTrust
5264,79,125000.0,Chase Bank
5265,7154,144000.0,Synchrony Financial
5266,8118,141000.0,State Farm Bank
5267,2275,401000.0,Huntington Bank
5268,8677,43000.0,Capital One
5269,3050,262000.0,SunTrust
5270,562,785000.0,Regions Bank
5271,1993,73000.0,BMO Harris
5272,8809,111000.0,State Farm Bank
5273,8927,88000.0,State Farm Bank
5274,5756,59000.0,First National Bank
5275,2095,76000.0,BMO Harris
5276,6511,197000.0,Goldman Sachs
5277,1729,213000.0,Huntington Bank
5278,648,6000.0,Santander
5279,7780,61000.0,Ally Financial
5280,2182,106000.0,Regions Bank
5281,7988,70000.0,American Express
5282,5104,105000.0,Citizens Bank
5283,5329,270000.0,Charles Schwab Bank
5284,6059,452000.0,SunTrust
5285,4492,139000.0,Ally Financial
5286,1185,113000.0,Bank of America
5287,4233,62000.0,American Express
5288,3821,120000.0,BMO Harris
5289,1120,2000.0,First National Bank
5290,1410,9000.0,Fifth Third Bank
5291,4801,164000.0,Wells Fargo
5292,4625,3000.0,KeyBank
5293,6374,144000.0,Regions Bank
5294,8374,303000.0,PNC Bank
5295,1032,182000.0,Wells Fargo
5296,8828,2000.0,TD Bank
5297,4192,173000.0,Goldman Sachs
5298,718,408000.0,M&T Bank
5299,7427,619000.0,Ally Financial
5300,3390,273000.0,Citibank
5301,1047,58000.0,Capital One
5302,9505,40000.0,Santander
5303,1120,830000.0,Fifth Third Bank
5304,9533,132000.0,BB&T
5305,4165,261000.0,Comerica Bank
5306,698,123000.0,PNC Bank
5307,3336,39000.0,State Farm Bank
5308,2571,149000.0,Fifth Third Bank
5309,7479,52000.0,BMO Harris
5310,5869,570000.0,Santander
5311,5479,10000.0,Comerica Bank
5312,9999,1256000.0,SunTrust
5313,3914,257000.0,Goldman Sachs
5314,8358,372000.0,Fifth Third Bank
5315,6703,152000.0,USAA
5316,7217,119000.0,Fifth Third Bank
5317,4446,284000.0,KeyBank
5318,2522,54000.0,Synchrony Financial
5319,9252,80000.0,Citibank
5320,962,84000.0,SunTrust
5321,9103,700000.0,US Bank
5322,117,795000.0,First National Bank
5323,7379,324000.0,BMO Harris
5324,2583,397000.0,American Express
5325,8442,100000.0,Discover
5326,3903,48000.0,HSBC
5327,1676,3000.0,US Bank
5328,4618,297000.0,BB&T
5329,599,72000.0,Regions Bank
5330,5895,363000.0,Santander
5331,4596,195000.0,BMO Harris
5332,340,88000.0,Ally Financial
5333,9811,3000.0,Barclays
5334,8211,792000.0,TD Bank
5335,3279,1343000.0,Capital One
5336,9633,40000.0,Citizens Bank
5337,4258,295000.0,Charles Schwab Bank
5338,4911,172000.0,TD Bank
5339,9310,83000.0,American Express
5340,9887,221000.0,PNC Bank
5341,1469,154000.0,State Farm Bank
5342,3841,798000.0,USAA
5343,161,152000.0,Wells Fargo
5344,6064,141000.0,Chase Bank
5345,3778,294000.0,Goldman Sachs
5346,295,202000.0,Charles Schwab Bank
