customer_id,product_id,interaction_type,engagement_score,time_spent_seconds,date_time,device_type,features_used,conversion_status
2074,90,View,19.63,10,2024-01-06 06:11:41,iPhone,"Portfolio Performance, Asset Allocation",False
2084,99,Click,20.25,6,2023-10-04 08:09:10,Samsung Galaxy,"Claims, Premium Calculator, Account Management",False
4044,95,View,58.97,7,2023-04-15 16:53:31,Samsung Galaxy,"Account Management, Coverage Details, Premium Calculator",False
5004,34,View,10.31,43,2024-06-05 03:22:42,iPad,"Interest Calculator, Tax Documents",False
8480,80,Click,58.58,101,2023-02-05 09:35:51,Samsung Galaxy,"Rate Comparison, Mortgage Calculator",True
7868,93,Apply,64.04,428,2023-07-10 22:32:17,Windows PC,Claims,False
9053,7,Download,32.81,67,2023-07-22 21:41:07,iPad,Balance Transfer,True
2791,34,View,31.66,32,2024-01-19 01:51:18,iPad,"Tax Documents, Interest Calculator",False
4683,64,Apply,47.02,126,2023-01-14 22:52:25,Windows PC,"Documents, Application Status",True
6617,59,View,37.42,22,2024-09-03 15:57:18,iPhone,Application Status,False
2678,64,View,47.63,17,2023-08-14 02:45:19,Samsung Galaxy,"Vehicle Valuation, Payment Schedule, Documents",False
2834,16,Compare,69.98,84,2024-11-01 00:33:57,MacBook,"Statements, Balance Transfer",True
451,18,Click,16.49,34,2023-05-29 02:44:58,iPad,"Statements, Rewards Calculator, Cash Advance",False
2676,47,Calculate,45.3,40,2024-09-03 18:53:15,iPhone,Loan Calculator,False
6180,43,View,15.0,34,2024-08-28 16:06:38,Windows PC,"Automatic Transfers, Tax Documents",False
2038,8,Click,52.92,28,2024-12-20 22:22:37,iPhone,Rewards Calculator,True
4159,53,Apply,88.0,270,2023-10-31 07:45:23,Google Pixel,"Loan Calculator, Application Status",True
9633,50,View,36.59,3,2023-01-30 17:30:26,Samsung Galaxy,"Application Status, Documents",False
1133,20,View,51.11,31,2025-01-15 00:46:59,iPhone,"Payment Schedule, Balance Transfer, Rewards Calculator",True
2075,30,View,40.15,16,2023-03-12 20:50:28,Samsung Galaxy,"Bill Pay, Transaction History",True
3237,9,View,24.4,10,2024-02-03 02:49:43,iPhone,"Rewards Calculator, Payment Schedule, Statements",False
8811,85,Click,5.81,36,2024-11-09 15:29:44,Google Pixel,Portfolio Performance,False
792,89,Click,25.13,16,2023-01-28 11:20:17,iPhone,Research,False
2861,64,Click,21.28,6,2025-04-13 07:57:22,iPhone,"Application Status, Vehicle Valuation, Payment Schedule",True
6100,63,Apply,80.72,144,2024-05-28 01:42:16,Samsung Galaxy,Vehicle Valuation,True
5960,11,Click,31.72,84,2023-09-26 14:33:31,Google Pixel,"Rewards Calculator, Statements",False
7467,57,Click,46.81,27,2024-05-31 20:38:43,Windows PC,"Rate Comparison, Payment Schedule, Application Status",True
3437,77,Download,68.49,215,2023-01-26 10:25:31,iPhone,"Rate Comparison, Documents, Amortization Schedule",False
9489,43,Apply,70.69,47,2024-08-08 18:01:35,iPhone,"Automatic Transfers, Goal Setting",True
7616,90,Calculate,49.57,116,2024-11-05 20:53:15,Windows PC,"Tax Documents, Asset Allocation, Research",False
1584,55,View,12.99,12,2023-09-23 17:02:50,iPhone,"Application Status, Documents",False
263,26,Click,16.39,24,2024-11-07 20:40:18,Samsung Galaxy,"Check Deposit, Alerts, Money Transfer",False
9772,89,Click,22.57,34,2024-07-07 23:25:50,iPhone,"Tax Documents, Asset Allocation",False
9978,62,View,48.97,5,2023-06-24 19:04:24,iPhone,"Documents, Payment Schedule",True
5948,100,View,38.85,7,2024-03-25 05:11:09,iPad,"Coverage Details, Account Management, Claims",False
2584,64,Download,40.55,49,2023-09-15 20:21:55,iPhone,"Documents, Loan Calculator, Application Status",False
6819,77,Click,64.65,32,2023-07-29 05:12:07,Samsung Galaxy,"Application Status, Documents, Rate Comparison",False
6365,94,View,11.77,55,2024-12-15 05:24:46,Google Pixel,"Premium Calculator, Coverage Details, Policy Documents",False
6017,5,Download,40.38,42,2025-01-15 11:40:45,iPhone,Payment Schedule,False
8162,6,View,16.7,67,2023-11-12 04:50:55,MacBook,Cash Advance,False
4565,31,Download,75.31,126,2023-12-19 13:04:52,Windows PC,Interest Calculator,True
5316,96,Download,34.38,74,2025-04-13 07:28:43,iPhone,Account Management,True
9108,89,View,31.07,50,2023-03-07 14:58:58,iPad,"Asset Allocation, Tax Documents, Research",True
5375,85,Click,23.71,21,2024-06-12 04:08:47,Google Pixel,"Research, Tax Documents, Portfolio Performance",False
8360,18,Click,35.11,5,2024-12-08 08:31:42,Samsung Galaxy,Rewards Calculator,True
3392,62,Click,29.79,10,2024-06-21 13:12:19,Windows PC,"Loan Calculator, Documents",False
2048,95,View,24.05,14,2025-01-08 07:15:31,iPhone,Coverage Details,True
5794,15,View,36.41,22,2023-10-23 14:48:20,Google Pixel,Statements,False
9592,94,View,38.68,10,2023-12-27 23:43:50,Windows PC,"Coverage Details, Premium Calculator",True
5396,28,View,60.2,75,2024-12-08 15:55:33,iPhone,"Transaction History, Check Deposit",True
2202,75,Download,29.03,22,2023-07-21 07:45:43,iPhone,"Mortgage Calculator, Documents",False
9376,62,Click,23.76,9,2024-01-14 22:21:57,Google Pixel,Application Status,False
2344,88,View,33.94,8,2023-10-02 04:48:34,Samsung Galaxy,"Tax Documents, Research",False
7088,56,Click,31.15,7,2024-10-27 05:53:17,Samsung Galaxy,"Documents, Payment Schedule, Rate Comparison",False
9719,98,Click,35.51,30,2023-03-26 02:22:47,Samsung Galaxy,Premium Calculator,False
1802,12,View,14.75,8,2023-03-31 01:29:17,iPhone,"Rewards Calculator, Payment Schedule, Balance Transfer",False
3288,49,View,50.25,3,2023-10-25 08:14:48,iPhone,"Documents, Application Status, Rate Comparison",False
8122,74,Click,16.74,8,2023-10-09 20:31:41,iPhone,"Mortgage Calculator, Documents, Amortization Schedule",False
4370,61,View,27.4,16,2024-06-18 22:30:12,iPhone,Application Status,False
9567,17,Apply,66.33,88,2024-12-23 06:17:43,iPad,Cash Advance,True
2823,10,Download,46.37,33,2023-11-28 20:27:32,Windows PC,Statements,False
3965,80,Calculate,37.53,156,2023-03-26 19:08:10,iPhone,"Documents, Application Status, Amortization Schedule",False
1887,52,View,56.39,24,2024-12-29 17:58:42,iPhone,"Rate Comparison, Payment Schedule, Documents",False
4426,36,Click,30.32,28,2023-06-02 13:18:43,iPhone,Statements,False
232,92,View,34.92,44,2023-12-18 15:11:33,iPhone,"Policy Documents, Premium Calculator",False
5986,63,Click,37.61,46,2025-02-22 11:08:24,Samsung Galaxy,Payment Schedule,False
9275,10,Apply,46.7,64,2024-08-20 20:39:20,Google Pixel,Balance Transfer,True
4086,97,View,17.65,4,2024-03-04 22:12:40,iPhone,Coverage Details,True
5517,6,Calculate,45.2,61,2024-08-15 01:33:26,Samsung Galaxy,Rewards Calculator,False
4322,36,Download,34.23,49,2024-03-19 02:55:45,Samsung Galaxy,Goal Setting,False
1755,9,Click,13.95,300,2023-05-09 16:02:29,iPhone,"Cash Advance, Statements",False
1725,2,Download,33.32,34,2023-10-28 12:48:05,Google Pixel,"Rewards Calculator, Payment Schedule, Cash Advance",False
8213,47,Click,45.19,10,2024-08-18 11:48:43,MacBook,Application Status,False
2997,70,View,44.02,24,2024-04-02 20:17:15,MacBook,"Application Status, Payment Schedule",True
1400,12,Click,44.69,98,2024-03-10 05:13:30,Windows PC,"Payment Schedule, Cash Advance",False
5764,39,Click,2.83,11,2023-02-03 06:20:36,Windows PC,"Automatic Transfers, Interest Calculator",False
9440,25,View,35.06,42,2024-06-28 08:40:56,Windows PC,Money Transfer,True
4994,37,View,1.94,6,2025-03-21 23:48:04,Windows PC,"Tax Documents, Statements",False
2974,87,Click,9.85,7,2024-12-04 08:01:55,iPhone,"Asset Allocation, Portfolio Performance, Trade",False
6663,74,View,41.54,11,2025-01-21 19:47:05,Samsung Galaxy,Mortgage Calculator,False
8108,25,View,38.32,98,2023-01-12 23:51:39,Samsung Galaxy,Transaction History,False
8858,16,View,39.46,18,2024-03-26 17:11:49,Google Pixel,"Cash Advance, Balance Transfer",False
5217,33,View,42.6,22,2023-04-10 23:15:21,Windows PC,"Tax Documents, Goal Setting, Interest Calculator",True
7545,56,View,4.21,25,2023-08-22 06:20:57,MacBook,"Application Status, Loan Calculator",False
2120,88,View,37.99,13,2025-04-28 10:55:59,iPad,"Asset Allocation, Trade, Portfolio Performance",True
3095,59,Calculate,42.65,113,2023-08-28 19:35:30,iPhone,Payment Schedule,False
25,79,Click,51.83,54,2024-02-22 07:26:52,Windows PC,"Amortization Schedule, Rate Comparison, Application Status",False
3454,76,Click,17.88,24,2023-12-06 10:44:30,iPad,"Documents, Rate Comparison, Application Status",False
3784,79,Download,50.66,105,2023-04-10 05:41:57,Windows PC,"Mortgage Calculator, Amortization Schedule",False
8791,78,Compare,21.36,102,2024-02-02 03:48:13,MacBook,"Rate Comparison, Application Status",False
1448,49,Download,44.09,54,2023-03-11 00:53:34,Windows PC,"Payment Schedule, Rate Comparison",True
7797,19,View,39.46,57,2024-01-15 20:57:57,Windows PC,Balance Transfer,True
368,27,Download,42.64,32,2023-09-24 22:05:38,Google Pixel,"Check Deposit, Alerts, Transaction History",True
3388,34,Click,40.59,72,2025-01-23 11:38:20,iPhone,Interest Calculator,True
3287,74,Chat,69.77,535,2023-09-03 18:10:15,Google Pixel,Mortgage Calculator,False
6569,25,Apply,41.96,235,2024-12-10 02:57:57,Samsung Galaxy,"Transaction History, Money Transfer",False
5862,82,Click,53.2,76,2024-08-01 14:26:28,iPhone,"Tax Documents, Research",True
4898,57,Click,8.29,64,2025-02-23 23:08:35,iPhone,"Documents, Rate Comparison",False
173,1,View,45.18,4,2025-04-26 12:08:53,Samsung Galaxy,Cash Advance,False
9365,40,Click,39.63,22,2023-05-06 05:47:16,iPhone,Automatic Transfers,False
7041,35,View,59.82,6,2024-05-22 22:11:22,iPhone,Automatic Transfers,False
3365,83,View,27.87,24,2024-03-25 16:35:15,Samsung Galaxy,Trade,False
7977,33,Click,23.9,81,2023-01-04 07:48:39,Windows PC,"Statements, Interest Calculator",False
2530,33,View,23.55,12,2025-01-04 12:19:56,Samsung Galaxy,"Tax Documents, Statements, Interest Calculator",True
4120,2,Compare,66.55,804,2023-11-21 23:58:11,iPhone,"Balance Transfer, Cash Advance",True
1920,57,Apply,49.34,114,2023-09-21 17:45:31,Android Tablet,"Rate Comparison, Documents",False
7333,76,View,43.0,5,2025-03-07 08:26:31,iPhone,Amortization Schedule,False
1780,48,Click,20.62,1,2024-07-30 16:25:55,Samsung Galaxy,"Application Status, Rate Comparison",True
287,90,Download,40.74,36,2024-09-02 08:30:14,Android Tablet,"Portfolio Performance, Asset Allocation",True
4548,79,Click,63.16,125,2023-04-11 23:52:08,iPad,"Mortgage Calculator, Application Status, Rate Comparison",False
4153,46,Download,41.38,39,2023-06-10 20:38:48,Samsung Galaxy,Loan Calculator,True
7454,67,Click,32.18,2,2023-08-06 18:52:16,Android Tablet,"Application Status, Vehicle Valuation, Loan Calculator",False
8010,37,View,1.0,2,2024-06-18 20:24:58,iPad,"Goal Setting, Statements",False
6327,33,View,42.17,40,2023-04-16 11:36:12,iPhone,Tax Documents,True
4202,59,Click,27.35,8,2023-04-19 14:20:34,iPad,"Documents, Application Status, Payment Schedule",False
8502,22,Click,49.68,63,2025-03-14 01:41:49,iPhone,"Bill Pay, Money Transfer",True
8188,8,Calculate,63.14,52,2024-02-28 14:14:58,Windows PC,Cash Advance,True
9228,61,Click,21.02,12,2025-01-10 16:31:37,iPad,"Application Status, Vehicle Valuation, Payment Schedule",False
356,17,Compare,48.8,67,2024-01-22 15:47:44,iPhone,"Cash Advance, Payment Schedule",True
366,77,View,42.47,38,2024-09-04 14:34:01,iPad,"Documents, Application Status",False
2690,28,View,30.92,28,2023-09-23 07:56:01,Samsung Galaxy,"Check Deposit, Transaction History, Money Transfer",True
3351,86,Compare,72.37,303,2024-03-31 04:04:06,Samsung Galaxy,"Asset Allocation, Tax Documents",True
9799,13,Calculate,51.75,142,2023-02-08 22:49:59,Windows PC,"Balance Transfer, Rewards Calculator",True
2949,96,Click,4.65,31,2023-07-12 23:11:18,Samsung Galaxy,"Coverage Details, Policy Documents, Premium Calculator",False
1105,21,Click,37.44,84,2023-10-04 20:50:13,Google Pixel,"Alerts, Money Transfer",True
8486,15,Apply,67.16,63,2024-03-07 08:46:29,Windows PC,"Balance Transfer, Cash Advance, Statements",True
8997,70,View,20.95,7,2023-03-22 06:44:21,Samsung Galaxy,Payment Schedule,False
8661,15,Click,24.59,10,2023-06-18 21:51:09,MacBook,Balance Transfer,True
6603,28,Apply,83.4,247,2024-05-01 18:33:45,Windows PC,"Money Transfer, Bill Pay, Transaction History",True
554,27,Click,28.23,8,2024-05-01 05:18:15,Windows PC,Bill Pay,False
7333,53,Click,31.45,8,2024-05-28 02:40:51,iPhone,"Documents, Payment Schedule",False
7148,12,View,45.7,43,2024-10-16 09:22:23,Samsung Galaxy,"Payment Schedule, Cash Advance",False
5186,54,View,56.78,69,2024-05-15 12:12:21,iPhone,"Loan Calculator, Documents",False
2250,24,Download,13.45,104,2024-04-17 11:22:06,iPad,"Transaction History, Money Transfer, Bill Pay",False
2980,5,Click,37.61,42,2024-06-15 16:03:50,MacBook,"Rewards Calculator, Payment Schedule",True
6400,29,View,32.31,216,2024-04-12 08:24:23,Samsung Galaxy,Transaction History,True
6309,3,Click,39.82,31,2023-05-30 16:09:48,MacBook,"Payment Schedule, Balance Transfer",False
7800,83,View,67.12,24,2023-12-06 19:54:23,iPhone,Trade,False
2614,24,Compare,63.12,193,2025-03-15 02:10:54,Samsung Galaxy,"Money Transfer, Transaction History, Alerts",True
6690,41,View,39.62,20,2023-09-04 13:34:09,Samsung Galaxy,"Interest Calculator, Statements",False
2693,20,View,45.84,48,2024-10-30 12:10:18,Samsung Galaxy,Cash Advance,False
1156,47,Click,1.0,14,2023-06-20 16:25:26,iPhone,Loan Calculator,False
3413,35,View,31.11,106,2024-12-30 09:11:29,Windows PC,Statements,False
2209,12,Click,23.63,22,2024-05-20 14:07:07,iPhone,Payment Schedule,False
888,29,Click,21.6,13,2024-09-29 05:32:44,Samsung Galaxy,"Transaction History, Alerts",True
5785,30,Click,78.94,24,2024-08-04 15:32:31,Samsung Galaxy,"Transaction History, Money Transfer, Alerts",True
3011,52,View,38.26,38,2025-03-20 04:25:35,iPad,"Rate Comparison, Application Status, Loan Calculator",True
8256,26,Apply,70.54,771,2023-12-26 17:40:33,iPhone,Transaction History,True
3576,32,View,50.76,25,2023-02-21 18:02:15,MacBook,Goal Setting,True
4168,26,View,20.95,16,2023-12-29 17:39:39,iPhone,"Bill Pay, Alerts, Money Transfer",False
3691,27,Click,26.11,18,2024-11-01 01:14:32,Samsung Galaxy,"Transaction History, Bill Pay",False
6068,87,Apply,53.1,52,2024-04-26 13:28:36,MacBook,Tax Documents,False
6785,41,Apply,54.1,68,2024-12-28 00:49:18,iPhone,"Statements, Goal Setting",True
5268,50,View,16.58,1,2023-10-12 01:18:58,Samsung Galaxy,"Documents, Rate Comparison",False
4108,91,Click,35.19,20,2023-10-25 13:00:45,Windows PC,"Account Management, Coverage Details",False
3791,96,Click,31.39,14,2025-04-20 12:06:13,iPhone,"Premium Calculator, Account Management",False
5023,76,View,31.98,28,2023-05-09 11:41:47,Google Pixel,"Mortgage Calculator, Amortization Schedule",False
5809,64,Download,47.61,58,2025-03-22 01:49:19,iPhone,"Documents, Vehicle Valuation",False
5285,44,Click,31.09,2,2024-05-06 08:56:36,iPhone,"Tax Documents, Goal Setting, Interest Calculator",True
9933,27,View,39.99,58,2024-05-10 07:16:50,iPad,Alerts,True
4758,69,Click,31.33,10,2023-01-18 22:34:46,iPad,Loan Calculator,False
1329,3,Calculate,46.62,377,2023-09-22 00:34:43,iPhone,"Balance Transfer, Cash Advance, Statements",False
9522,3,Compare,28.04,81,2023-10-03 19:09:47,Samsung Galaxy,"Balance Transfer, Statements, Cash Advance",True
3801,92,View,36.5,4,2023-06-29 21:59:56,iPhone,"Policy Documents, Premium Calculator, Coverage Details",False
1592,100,Compare,58.32,45,2024-10-14 23:45:04,Samsung Galaxy,"Claims, Account Management, Policy Documents",True
1375,50,View,39.6,38,2024-02-09 15:29:55,MacBook,"Loan Calculator, Payment Schedule, Rate Comparison",False
6235,3,Click,35.27,25,2024-11-08 00:25:08,iPhone,"Payment Schedule, Balance Transfer, Rewards Calculator",True
5379,62,Apply,76.57,294,2024-04-11 19:48:35,iPhone,"Application Status, Documents, Loan Calculator",True
5172,24,View,21.29,9,2024-10-20 02:39:23,Windows PC,"Bill Pay, Alerts",True
2889,82,Download,47.42,53,2025-01-03 22:07:51,Samsung Galaxy,"Portfolio Performance, Trade, Tax Documents",False
204,5,Download,45.41,74,2024-12-26 04:22:29,iPhone,Balance Transfer,False
9437,53,Download,29.54,61,2024-09-08 18:29:58,Google Pixel,"Payment Schedule, Loan Calculator, Documents",False
4262,89,Click,41.97,42,2023-10-21 03:10:59,Windows PC,"Research, Portfolio Performance",False
5778,59,Click,16.75,4,2024-08-13 01:40:24,iPhone,Rate Comparison,False
3523,89,View,1.0,21,2023-12-17 13:15:32,MacBook,"Trade, Tax Documents, Portfolio Performance",False
5609,80,Click,22.97,32,2023-08-20 18:43:11,Samsung Galaxy,Application Status,False
2297,84,View,69.5,48,2024-01-31 17:45:55,iPhone,"Trade, Research",True
6822,44,View,1.0,11,2024-08-11 15:54:25,Samsung Galaxy,Tax Documents,False
1764,4,Click,15.9,15,2025-03-23 10:02:22,iPhone,Balance Transfer,False
4870,74,Download,63.7,117,2024-09-29 03:56:14,Windows PC,"Rate Comparison, Application Status",False
7566,27,View,27.31,150,2023-02-15 00:37:05,Samsung Galaxy,Money Transfer,False
539,95,Click,25.62,24,2023-05-08 15:14:50,Samsung Galaxy,"Policy Documents, Claims, Coverage Details",True
6278,7,View,25.94,12,2023-12-04 09:01:39,Samsung Galaxy,"Payment Schedule, Rewards Calculator",True
1491,78,Click,7.39,32,2025-03-02 07:06:50,Windows PC,"Documents, Application Status",False
3575,34,View,6.92,40,2024-05-11 22:05:21,iPhone,"Goal Setting, Tax Documents",False
455,59,Click,52.8,245,2023-11-02 05:13:16,MacBook,"Loan Calculator, Documents",True
1625,68,View,28.57,22,2023-08-26 10:08:27,iPad,Loan Calculator,False
7975,89,View,48.29,50,2024-03-21 04:22:24,MacBook,"Asset Allocation, Tax Documents",False
1189,4,Click,51.46,8,2025-02-14 11:14:24,Samsung Galaxy,"Rewards Calculator, Cash Advance",False
3770,17,Click,39.54,6,2024-08-19 15:14:24,iPhone,Cash Advance,True
6987,79,Click,39.87,39,2024-07-29 14:21:53,iPad,Mortgage Calculator,False
1085,56,View,15.63,16,2023-08-28 14:44:18,iPhone,"Rate Comparison, Payment Schedule",False
2140,33,View,23.36,30,2024-01-03 22:42:30,MacBook,"Statements, Tax Documents, Automatic Transfers",False
981,100,Calculate,46.34,34,2023-09-09 21:41:39,Google Pixel,"Claims, Premium Calculator",False
8095,31,View,38.33,13,2024-06-16 16:10:40,iPad,"Tax Documents, Goal Setting",False
4326,48,Share,29.44,18,2023-08-11 02:22:57,Google Pixel,"Payment Schedule, Application Status, Documents",False
816,24,Click,27.17,6,2023-04-13 08:02:21,Samsung Galaxy,"Transaction History, Bill Pay, Alerts",True
4215,72,Apply,70.73,349,2024-03-26 12:50:59,Samsung Galaxy,"Mortgage Calculator, Documents, Rate Comparison",True
6024,42,Click,22.46,10,2024-09-01 04:19:46,Google Pixel,"Automatic Transfers, Goal Setting, Tax Documents",False
6519,47,View,14.51,26,2023-03-12 19:51:06,iPad,"Application Status, Rate Comparison, Documents",False
612,82,View,59.46,90,2023-01-20 06:10:14,Google Pixel,"Research, Trade, Portfolio Performance",False
9365,84,Click,10.16,58,2023-08-18 12:32:04,Samsung Galaxy,"Asset Allocation, Research, Tax Documents",False
1657,94,View,11.01,5,2024-10-08 04:16:36,Samsung Galaxy,"Policy Documents, Account Management",False
1968,87,Click,45.9,32,2023-03-27 18:32:42,Google Pixel,Portfolio Performance,False
6509,69,View,24.38,3,2023-03-23 05:20:25,Samsung Galaxy,Application Status,True
5964,86,Apply,69.08,172,2023-02-26 16:47:38,Google Pixel,Tax Documents,True
7459,76,Calculate,73.54,88,2023-07-11 03:57:17,Samsung Galaxy,"Application Status, Rate Comparison",True
6959,45,View,40.66,20,2025-03-07 14:48:54,Samsung Galaxy,"Tax Documents, Automatic Transfers",True
5819,88,View,49.63,22,2024-05-26 07:36:24,iPhone,"Portfolio Performance, Trade",True
